2026-03-25 18:20:01.869 [http-nio-8080-exec-9] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:23:56.206 [http-nio-8080-exec-8] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:23:56.206 [http-nio-8080-exec-8] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:24:04.478 [http-nio-8080-exec-7] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:24:04.478 [http-nio-8080-exec-7] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:24:15.847 [http-nio-8080-exec-1] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:24:15.847 [http-nio-8080-exec-1] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:24:19.403 [http-nio-8080-exec-2] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:24:19.404 [http-nio-8080-exec-2] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:24:22.991 [http-nio-8080-exec-3] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:24:22.991 [http-nio-8080-exec-3] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:25:20.998 [http-nio-8080-exec-6] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:25:20.998 [http-nio-8080-exec-6] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:25:22.772 [http-nio-8080-exec-5] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:25:22.772 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:26:14.598 [http-nio-8080-exec-4] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:26:14.599 [http-nio-8080-exec-4] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:28:25.018 [http-nio-8080-exec-10] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:28:25.018 [http-nio-8080-exec-10] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:29:12.772 [http-nio-8080-exec-9] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:29:12.772 [http-nio-8080-exec-9] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:31:46.485 [http-nio-8080-exec-8] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:31:46.485 [http-nio-8080-exec-8] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:33:03.922 [http-nio-8080-exec-7] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:33:03.923 [http-nio-8080-exec-7] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:33:33.956 [http-nio-8080-exec-1] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:33:33.956 [http-nio-8080-exec-1] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:33:37.880 [http-nio-8080-exec-2] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:33:37.880 [http-nio-8080-exec-2] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:34:58.462 [http-nio-8080-exec-3] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:34:58.463 [http-nio-8080-exec-3] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:35:05.547 [http-nio-8080-exec-6] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:35:05.547 [http-nio-8080-exec-6] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:35:14.469 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:35:14.570 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:35:14.570 [http-nio-8080-exec-5] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:35:15.575 [http-nio-8080-exec-4] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:35:15.579 [http-nio-8080-exec-4] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:35:15.579 [http-nio-8080-exec-4] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:35:43.182 [http-nio-8080-exec-10] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:35:43.183 [http-nio-8080-exec-10] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:35:50.193 [http-nio-8080-exec-9] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:35:50.205 [http-nio-8080-exec-9] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:35:50.206 [http-nio-8080-exec-9] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:35:54.235 [http-nio-8080-exec-8] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:35:54.239 [http-nio-8080-exec-8] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:35:54.239 [http-nio-8080-exec-8] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:36:00.057 [http-nio-8080-exec-7] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:36:00.059 [http-nio-8080-exec-7] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:36:00.059 [http-nio-8080-exec-7] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:36:01.253 [http-nio-8080-exec-1] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:36:01.256 [http-nio-8080-exec-1] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:36:01.256 [http-nio-8080-exec-1] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:36:02.536 [http-nio-8080-exec-2] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:36:02.539 [http-nio-8080-exec-2] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:36:02.539 [http-nio-8080-exec-2] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:36:06.783 [http-nio-8080-exec-3] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:36:06.788 [http-nio-8080-exec-3] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:36:06.788 [http-nio-8080-exec-3] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:36:10.191 [http-nio-8080-exec-6] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:36:10.192 [http-nio-8080-exec-6] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:36:16.381 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索ChuanServiceImpl
2026-03-25 18:36:16.385 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-条件搜索成功ChuanServiceImpl
2026-03-25 18:36:16.385 [http-nio-8080-exec-5] INFO  com.example.Controller.ChuanController-条件搜索
2026-03-25 18:39:15.274 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-03-25 18:39:15.306 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-03-25 18:39:15.310 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-03-25 18:39:15.313 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-03-25 18:39:17.690 [main] INFO  com.example.DiningManageApplication-Starting DiningManageApplication using Java 17.0.12 with PID 9836 (D:\work-develop-app\java\Web_AI_02\dining_manager\dining_manage\target\classes started by Administrator in D:\work-develop-app\java\Web_AI_02\dining_manager\dining_manage)
2026-03-25 18:39:17.691 [main] INFO  com.example.DiningManageApplication-No active profile set, falling back to 1 default profile: "default"
2026-03-25 18:39:18.507 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-03-25 18:39:18.515 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-03-25 18:39:18.516 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-03-25 18:39:18.516 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.48]
2026-03-25 18:39:18.549 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-03-25 18:39:18.551 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 836 ms
2026-03-25 18:39:19.255 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-03-25 18:39:19.285 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-03-25 18:39:19.291 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-03-25 18:39:19.302 [main] INFO  com.example.DiningManageApplication-Started DiningManageApplication in 1.834 seconds (process running for 2.267)
2026-03-25 18:39:19.746 [RMI TCP Connection(1)-10.179.151.207] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-25 18:39:19.746 [RMI TCP Connection(1)-10.179.151.207] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-03-25 18:39:19.746 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-03-25 18:39:19.747 [RMI TCP Connection(1)-10.179.151.207] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-03-25 18:39:19.883 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3e009e28
2026-03-25 18:39:19.885 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-03-25 18:39:38.706 [http-nio-8080-exec-1] INFO  com.example.Filter.TokenFilter-令牌验证失败
2026-03-25 19:02:41.842 [main] INFO  com.example.DiningManageApplication-Starting DiningManageApplication using Java 17.0.12 with PID 15660 (D:\work-develop-app\java\Web_AI_02\dining_manager\dining_manage\target\classes started by Administrator in D:\work-develop-app\java\Web_AI_02\dining_manager\dining_manage)
2026-03-25 19:02:41.843 [main] INFO  com.example.DiningManageApplication-No active profile set, falling back to 1 default profile: "default"
2026-03-25 19:02:42.833 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-03-25 19:02:42.843 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-03-25 19:02:42.844 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-03-25 19:02:42.845 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.48]
2026-03-25 19:02:42.898 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-03-25 19:02:42.898 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1029 ms
2026-03-25 19:02:43.731 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-03-25 19:02:43.765 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-03-25 19:02:43.772 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-03-25 19:02:43.783 [main] INFO  com.example.DiningManageApplication-Started DiningManageApplication in 2.191 seconds (process running for 2.68)
2026-03-25 19:02:44.103 [RMI TCP Connection(3)-10.179.151.207] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-25 19:02:44.104 [RMI TCP Connection(3)-10.179.151.207] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
